"Date","Time","33 KV Rajendrapur Incommer","33 KV Joydebpur Incommer","T-1 Transformer","T-2 Transformer","T-3 Transformer","T-4 Transformer","11 KV T1 Transformer Incommer","11 KV T2 Transformer Incommer","11 KV T3 Transformer Incommer","11 KV T4 Transformer Incommer","Power (MW)","Supply (MW)","Demand (MW)"
"16-08-2021","02:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.2","R-Phase: 86; Y-Phase: 86; B-Phase: 86; MW: 4.3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.5","19.5"
"16-08-2021","03:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.2","R-Phase: 86; Y-Phase: 86; B-Phase: 86; MW: 4.3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.5","19.5"
"16-08-2021","04:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 85; Y-Phase: 85; B-Phase: 85; MW: 4.3","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","18.8","18.8"
"16-08-2021","05:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 85; Y-Phase: 85; B-Phase: 85; MW: 4.3","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","18.8","18.8"
"16-08-2021","06:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 85; Y-Phase: 85; B-Phase: 85; MW: 4.3","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","18.8","18.8"
"16-08-2021","07:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 85; Y-Phase: 85; B-Phase: 85; MW: 4.3","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","18.8","18.8"
"16-08-2021","08:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 92; Y-Phase: 92; B-Phase: 92; MW: 4.6","R-Phase: 66; Y-Phase: 66; B-Phase: 66; MW: 3.4","R-Phase: 66; Y-Phase: 66; B-Phase: 66; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","17.1","17.1"
"16-08-2021","09:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 160; Y-Phase: 160; B-Phase: 160; MW: 5.3","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 66; Y-Phase: 66; B-Phase: 66; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.7","19.7"
"16-08-2021","10:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 98; Y-Phase: 98; B-Phase: 98; MW: 4.9","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 62; Y-Phase: 62; B-Phase: 62; MW: 3.1","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","18.8","18.8"
"16-08-2021","11:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20","20"
"16-08-2021","12:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 98; Y-Phase: 98; B-Phase: 98; MW: 4.9","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 72; Y-Phase: 72; B-Phase: 72; MW: 3.6","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.4","19.4"
"16-08-2021","13:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.4","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.5","19.5"
"16-08-2021","14:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.7","19.7"
"16-08-2021","15:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.5","20.5"
"16-08-2021","16:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.5","20.5"
"16-08-2021","17:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.5","20.5"
"16-08-2021","18:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.5","20.5"
"16-08-2021","19:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.5","20.5"
"16-08-2021","19:30:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","21.5","21.5"
"16-08-2021","20:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","21.5","21.5"
"16-08-2021","21:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","21.5","21.5"
"16-08-2021","22:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","","",""
"16-08-2021","23:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6.1","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.6","R-Phase: 128; Y-Phase: 128; B-Phase: 128; MW: 6.4","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","21.5","21.5"
"17-08-2021","00:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 82; Y-Phase: 82; B-Phase: 82; MW: 4.2","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 6.1","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.4","20.4"
"17-08-2021","01:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 82; Y-Phase: 82; B-Phase: 82; MW: 4.2","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6.1","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.4","20.4"
"17-08-2021","02:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.6","R-Phase: 82; Y-Phase: 82; B-Phase: 82; MW: 4.2","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6.1","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.4","20.4"
"17-08-2021","03:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.2","R-Phase: 82; Y-Phase: 82; B-Phase: 82; MW: 4.2","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","20.4","20.4"
"17-08-2021","04:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.2","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.4","19.4"
"17-08-2021","05:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.2","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4.1","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.1","19.1"
"17-08-2021","06:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.2","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4.1","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.1","19.1"
"17-08-2021","07:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.3","19.3"
"17-08-2021","08:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.3","19.3"
"17-08-2021","09:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 10; MW: 5.2","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.3","19.3"
"17-08-2021","10:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 1.2","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.5","19.5"
"17-08-2021","11:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.4","19.4"
"17-08-2021","12:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.4","19.4"
"17-08-2021","13:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.4","19.4"
"17-08-2021","14:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.4","19.4"
"17-08-2021","15:00:00","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 68; Y-Phase: 68; B-Phase: 68; MW: 3.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.4","19.4"
